class1,receptor1_name_short,receptor1_name,receptor1_entry_name,class2,receptor2_name_short,receptor2_name,receptor2_entry_name,identity,similarity
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,22
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,9,24
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,7,20
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,8,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,8,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,6,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,8,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,8,22
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,8,18
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,8,23
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,24
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,8,23
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,25
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,7,22
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,7,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,7,21
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,23
F (Frizzled),FZD<sub>2</sub>,FZD<sub>2</sub>,fzd2_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,7,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,7,21
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,20
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,9,24
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,9,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,6,21
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,8,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,10,24
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,8,21
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,10,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,9,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,19
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,9,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,9,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,8,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,9,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,7,21
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,8,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,8,25
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,8,24
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,24
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,9,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,8,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,8,22
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,23
F (Frizzled),FZD<sub>3</sub>,FZD<sub>3</sub>,fzd3_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,7,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,5,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,11,24
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,10,25
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,8,23
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,11,25
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,8,25
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,23
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,9,24
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,8,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,8,21
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,8,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,6,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,7,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,8,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,27
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,8,28
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,8,24
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,7,26
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,7,20
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,7,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,7,21
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,22
F (Frizzled),FZD<sub>4</sub>,FZD<sub>4</sub>,fzd4_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,5,21
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,8,23
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,20
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,12,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,8,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,10,23
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,10,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,11,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,23
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,9,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,7,21
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,9,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,7,20
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,6,20
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,7,20
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,8,23
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,22
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,11,26
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,11,26
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,10,24
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,23
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,7,22
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,7,22
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,6,20
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,22
F (Frizzled),FZD<sub>5</sub>,FZD<sub>5</sub>,fzd5_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,7,25
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,7,20
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,9,20
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,8,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,8,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,8,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,8,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,9,24
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,8,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,8,20
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,19
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,9,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,9,20
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,7,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,9,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,7,19
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,7,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,7,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,9,23
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,23
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,8,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,8,22
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,8,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,9,21
F (Frizzled),FZD<sub>6</sub>,FZD<sub>6</sub>,fzd6_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,6,20
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,8,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,9,20
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,9,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,11,24
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,7,22
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,8,22
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,8,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,8,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,9,24
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,8,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,9,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,7,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,9,22
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,10,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,8,18
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,8,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,10,25
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,8,24
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,8,25
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,8,22
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,8,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,8,21
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,10,23
F (Frizzled),FZD<sub>7</sub>,FZD<sub>7</sub>,fzd7_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,7,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,8,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,20
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,10,24
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,7,24
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,7,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,9,23
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,10,24
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,23
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,7,23
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,6,21
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,8,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,8,20
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,6,20
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,7,20
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,7,23
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,9,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,9,25
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,9,26
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,9,25
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R42,TAS2R42,t2r42_human,7,24
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R43,TAS2R43,t2r43_human,6,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R45,TAS2R45,t2r45_human,8,22
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R46,TAS2R46,t2r46_human,7,21
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R50,TAS2R50,t2r50_human,8,20
F (Frizzled),FZD<sub>8</sub>,FZD<sub>8</sub>,fzd8_human,T (Taste 2),TAS2R60,TAS2R60,t2r60_human,7,25
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R1,TAS2R1,ta2r1_human,6,20
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R3,TAS2R3,ta2r3_human,8,21
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R4,TAS2R4,ta2r4_human,11,25
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R5,TAS2R5,ta2r5_human,9,22
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R7,TAS2R7,ta2r7_human,7,21
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R8,TAS2R8,ta2r8_human,7,23
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R9,TAS2R9,ta2r9_human,7,24
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R10,TAS2R10,t2r10_human,7,21
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R13,TAS2R13,t2r13_human,8,21
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R14,TAS2R14,t2r14_human,8,19
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R16,TAS2R16,t2r16_human,7,22
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R19,TAS2R19,t2r19_human,8,20
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R20,TAS2R20,t2r20_human,7,21
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R30,TAS2R30,t2r30_human,9,20
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R31,TAS2R31,t2r31_human,10,22
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R38,TAS2R38,t2r38_human,10,23
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R39,TAS2R39,t2r39_human,8,23
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R40,TAS2R40,t2r40_human,8,24
F (Frizzled),FZD<sub>9</sub>,FZD<sub>9</sub>,fzd9_human,T (Taste 2),TAS2R41,TAS2R41,t2r41_human,8,23
